,price,lower,upper
669,295000,213828.69230857096,312988.5442112548
670,220000,178010.5056146445,334111.5357776653
671,220000,229440.90565185295,413930.06326486997
672,180000,126079.71614627194,272269.3835597391
673,397500,188555.5920705315,341355.4534920978
674,200000,152856.94166726433,272269.3835597391
675,459000,114474.19027575843,234696.28794179726
676,185000,171852.1472943923,280971.37749573635
677,150000,133171.08645630267,215186.03040135978
678,200000,138888.96774108254,234905.25248597763
679,650000,333750.2131943921,794042.0443833693
680,365000,223267.91573801776,473039.36835294776
681,670000,328397.81435540615,840420.5870103532
682,229950,226301.5994134489,386128.18671746517
683,425000,165625.48617442418,419821.4659175355
684,199950,193811.15499328345,349919.77805343724
685,200000,142281.50064847345,267454.91757055745
686,82500,161573.43594385363,290622.95285986585
687,252500,138235.63111453317,250761.81655262012
688,285000,196073.7500570569,271249.2023218464
689,225000,213563.40963162686,352750.18542442267
690,210000,167848.41679512063,261100.40373109802
691,195000,135681.99931359384,254460.30093329333
692,295000,258073.28518235806,919599.6015165297
693,400000,347527.7207639275,789442.0537217112
694,72000,126325.1538068544,234879.14807732866
695,380000,241581.85694193814,468783.07060357835
696,230000,209681.33508221846,433257.36881057336
697,125000,187988.58770728152,335911.7093315715
698,149950,115869.11613301365,225152.17337019785
699,146950,108028.71757690357,201116.0877373575
700,415000,302092.4969616485,544339.2180612537
701,325000,273853.3354957713,511572.1806254195
702,249950,178682.87777701614,350222.6254672936
703,200000,105039.17291867304,222234.57829202074
704,100000,106909.1362528727,225152.17337019785
705,579950,352709.471043075,796642.18699116
706,180000,215126.3123077057,271249.2023218464
707,325000,208068.61259698492,338115.05175822997
708,165000,137287.7899809446,210184.8740566227
709,139950,132145.89244900638,207239.77384224554
710,575000,327183.5448433671,652150.2542725968
711,180000,146100.89214019384,235382.97627091882
712,235000,179169.52210197714,315759.61464250996
713,240000,205398.7055523865,348024.58610989375
714,169950,165122.89066293096,250761.81655262012
715,240000,301403.53708850004,655467.3067341108
716,300000,221711.83249731403,385289.9996239318
717,310000,266266.5007898196,474290.4004327755
718,220000,186915.82384903892,271249.2023218464
719,180000,160928.95229694527,261100.40373109802
720,550000,331309.4323517703,641159.4606815226
721,460000,283609.8931898309,477745.1069547628
722,375000,288843.9083438146,560438.5210661638
723,350000,207935.90338002628,347000.2862934839
724,210000,174137.24987808184,295193.7605349476
725,514000,255872.7227161806,458679.2392403458
726,219000,228943.7146377141,425342.7405650222
727,260000,262264.57886351744,480347.69319737516
728,395000,276798.2648401549,465816.60698716156
729,239950,88720.92933339751,358211.81068393704
730,125000,172339.86293587313,248500.5358573248
731,175000,160958.59408600564,296349.3487873622
732,375000,254473.88226313208,515813.4059578378
733,140000,103559.74489179418,201116.0877373575
734,105000,117568.95869080574,226733.99255426726
735,285000,163190.7344140868,347397.1651508476
736,350000,278734.4138784932,514760.9125288703
737,139950,114149.58711084386,220581.3656951162
738,227500,149930.9174708883,252388.7161569725
739,55000,69058.47465587326,188617.8397414947
740,215000,156349.394592103,227925.7149162859
741,240000,189004.6278003254,365241.5134484192
742,360000,208955.0955202715,384505.6715520271
743,160000,153140.44296691805,256143.69022768064
744,299950,243295.94830551674,415552.578430308
745,350000,261464.1529848806,462487.81948736217
746,196995,177372.1789526143,304719.8933010851
747,325000,228302.2869634151,417486.13247048866
748,225000,173089.0131508197,262722.918896536
749,130000,251081.3493557411,543194.2390868636
750,325000,301173.4833467324,570915.6234873753
751,275000,151476.90804337917,278858.0096507947
752,250000,284447.3939956205,601128.3778533723
753,269950,229130.4117432912,328332.2883706447
754,395000,202483.9460413515,406204.66706905863
755,225000,134624.6787457902,274733.25714678096
756,450000,337085.2519080396,689462.9113822319
757,450000,304284.75685307273,627754.2828028322
758,285000,231849.61458215455,417266.288711851
759,59950,58005.91765655349,209246.65168769922
760,220000,167770.51433225384,311019.3104109308
761,520000,286788.64528429374,632906.2209859531
762,290000,278262.12937724957,550041.4844044131
763,205000,170155.99283445324,273967.08443393186
764,160000,132145.89244900638,195995.60830484962
765,255000,139231.7692671202,249404.53855938345
766,750000,250402.52450493455,512603.6644364984
767,670000,349394.0830223312,810233.6764403101
768,252995,251476.55256683484,461890.6466781019
769,225000,207737.21048712765,345943.8642301912
770,230000,180953.3027635372,282164.653161147
771,649950,321792.6694314692,684286.3480613236
772,145000,119937.75195873203,250143.31639184736
773,595000,318452.32094588917,700128.2697726565
774,160000,88088.26170837547,267698.57588465745
775,184950,209740.22806249105,608548.9019798223
776,325000,308818.3420284938,611970.8080526682
777,82883,119804.15405333218,351539.54938982904
778,475000,380739.16781371896,1071342.7253411673
779,189950,142281.50064847345,262910.21430412494
780,800000,314938.3760858933,547430.7181561254
781,215000,196073.7500570569,271249.2023218464
782,127500,105039.17291867304,232098.0777593324
783,129950,103559.74489179418,201116.0877373575
784,60000,68821.92518678411,162959.2389432163
785,63884,62833.114063020876,288398.0038823328
786,259950,173089.0131508197,298642.74696276325
787,450000,279883.92846367374,560438.5210661638
788,365000,305677.60178569524,595993.1499632468
789,210000,176867.67904897625,257026.81928263514
790,235000,301976.01197248587,502172.22377732245
791,232950,138235.63111453317,215186.03040135978
792,325000,275306.9277852589,511572.1806254195
793,199950,179688.38373195985,286988.57360113633
794,170000,158990.76151334814,272961.7100020329
795,230000,201812.23628171036,320171.3072937081
796,525000,265085.5009866282,483564.3710391581
797,187500,167994.00827817648,293111.28075630625
798,300000,235648.04709069326,421886.7072875062
799,255000,199277.83601844622,305950.49432453036
800,220000,167770.51433225384,311019.3104109308
801,165000,132027.03614064332,217970.31496841172
802,1350000,392780.76954590745,1268012.6636196175
803,340000,241759.99593677378,458323.2014834839
804,495000,222001.89731494855,388116.2186625209
805,230000,137747.91547305236,267481.0219792065
806,280000,188890.96978175108,314999.53487755754
807,357500,223140.44122195258,493064.8965344621
808,160000,150942.31895538035,272961.7100020329
809,269995,189848.84416540532,306876.0652624794
810,189950,150053.71114959975,278955.6247769068
811,305000,240306.40364728618,415552.578430308
812,199950,159301.55638519325,248848.62750984085
813,225000,174137.24987808184,290622.95285986585
814,215000,142281.50064847345,234651.30835911847
815,355995,272850.7811244352,503229.2244346619
816,285000,189098.857243602,313630.1379739316
817,760000,343400.16223645007,753782.7886945052
818,385000,211186.87040027467,359977.7229790201
819,240000,209645.28895403305,403366.7989398184
820,210000,179313.91904247127,262722.918896536
821,329995,239859.6818391771,433149.2706662022
822,125000,108682.02771496512,222113.3323905332
823,395000,252102.9971263281,384814.11202768923
824,220000,212838.9836286007,408719.06756135507
825,175000,132849.4978166906,217821.2156482033
826,240000,180310.57437000732,294080.8646495595
827,325000,192107.72685736127,302231.5654046446
828,207950,128497.385623962,234096.54865581906
829,250000,243061.43042803457,394654.47014277556
830,30000,74595.18566938747,310037.5871650401
831,475000,281783.1939083457,589297.7248786443
832,390000,300956.03297894314,641426.5696026321
833,385000,254524.81175341137,489733.18384727393
834,160000,126305.56686411964,194373.09313941156
835,295000,277797.2602726786,498744.57792592654
836,215000,160958.59408600564,265211.2467929763
837,80000,103559.74489179418,212360.25327475343
838,350000,216745.93959706128,357460.1554135784
839,650000,314546.2660321127,680166.8653499585
840,365000,229043.044467944,523986.01574266946
841,127500,105039.17291867304,232098.0777593324
842,325000,207500.0176003969,341996.39862406044
843,179950,123569.14615255254,234096.54865581906
844,385000,218722.28783908347,385289.9996239318
845,375000,294243.38380652206,523290.71433198603
846,106000,103559.74489179418,201116.0877373575
847,269950,229130.4117432912,328332.2883706447
848,595000,327215.6361646542,683589.4279965123
849,70000,60854.88172296028,163897.46131213979
850,210000,187963.57750332155,285739.11810818163
851,415000,226400.78602022264,385289.9996239318
852,255000,249826.76968327415,450918.61166840617
853,210000,171635.42086133215,293153.90410223126
854,136950,103559.74489179418,201116.0877373575
855,189950,218009.72659830394,295703.37981499755
856,230000,231021.76931249863,394654.47014277556
857,169950,163978.84034727162,208095.98995114435
858,115000,164443.63863538206,270473.3821055925
859,249950,262623.33748163615,570435.1145132922
860,110000,81683.01402087924,164581.75410865436
861,260000,145620.0124002438,330738.4160874437
862,185000,105175.4781054941,201116.0877373575
863,530000,286632.29922198335,525194.8050908323
864,399000,237556.80367868894,511992.3436015601
865,129950,103559.74489179418,201116.0877373575
866,200000,131691.6584294238,250761.81655262012
867,325000,310012.60745173023,576429.5317563316
868,397500,312848.02594204206,972288.7575634687
869,275000,180042.08599721274,316154.3043916371
870,325000,273853.3354957713,517061.0234859515
871,350000,174137.24987808184,295193.7605349476
872,445000,278085.479356985,525065.1268047366
873,180000,150942.31895538035,272961.7100020329
874,115000,79638.97566683129,185700.24466331766
875,245000,167413.567929523,273967.08443393186
876,325000,273344.29885577044,511572.1806254195
877,299950,239522.7048299522,357044.5871961912
878,185000,146070.32841228216,250761.81655262012
879,159950,159787.9000289151,282779.1537240484
880,575000,331309.4323517703,612108.7302572326
881,269995,188890.96978175108,314999.53487755754
882,290000,216315.21714798408,361274.44647135667
883,135000,105039.17291867304,212360.25327475343
884,500000,308818.3420284938,611970.8080526682
885,310000,299297.97599250596,554937.6846957841
886,155000,121657.28098090179,232851.45284613883
887,121950,103559.74489179418,201116.0877373575
888,276995,258004.6226546662,443528.2060058313
889,79950,54490.409531806465,222113.3323905332
890,175000,130095.95430517742,242760.64354985187
891,186000,150571.8390835748,258252.04112035056
892,120000,111675.70452031033,200570.97661062112
893,265000,267332.0997343831,640891.6939724971
894,200000,108893.67761233788,201689.26007583019
895,359000,149222.760487905,340485.19536910736
896,254995,237001.5191600303,375916.628372914
897,129950,90709.21091895824,308704.3782643981
898,195000,174701.62073338754,310863.3153447486
899,650000,287338.815784077,582771.0559246478
900,175950,138957.8126952545,237980.02013230385
901,300000,279739.0824324012,539547.6889052127
902,360000,288351.4409295617,502172.22377732245
903,360000,269678.87450508744,443532.5571252869
904,230000,244100.0423862176,534420.926376169
905,174950,197656.2014760941,317194.6598619262
906,230000,161521.3247963268,376042.75667179003
907,224995,198216.08479751903,326183.9746988267
908,585000,267302.3411151688,503152.29998409154
909,240000,187254.1996078876,335698.5753679727
910,235000,224918.83247626253,414975.41148459725
911,175000,160958.59408600564,296349.3487873622
912,635000,218199.66859001954,425445.8146883913
913,330000,190667.03572543972,326134.36502069293
914,299950,238826.97562040732,415552.578430308
915,189950,179697.57400334094,259744.7013947206
916,100000,129751.56045702506,310103.30267957714
917,324995,331305.6462969514,695843.4203540314
918,335000,267302.3411151688,525065.1268047366
919,475000,260266.92692299793,483564.3710391581
920,285000,211743.6494255443,402651.88606865983
921,325000,238142.6534798254,426012.4158957992
922,320000,233652.36594127578,435124.98223887046
923,200000,208647.30631739544,486326.3459701283
924,170000,183351.61657223772,278145.30983729835
925,285000,210213.56433633153,351539.54938982904
926,389950,287691.4734581381,547430.7181561254
927,330000,246435.15253727397,401354.3527466296
928,125000,105039.17291867304,212360.25327475343
929,75000,80536.08454775809,203209.61932721015
930,60000,167994.00827817648,293111.28075630625
931,350000,211667.15662581907,329713.9420464755
932,185000,157070.45523673983,350874.23473484407
933,290000,256534.95154825787,379008.01891498535
934,975000,336472.65057668666,719485.2091539124
935,240000,165128.46534583348,248500.5358573248
936,255000,151178.98313940092,299999.651398157
937,680000,309705.7001874763,1067113.657831213
938,389950,288078.86587494024,474290.4004327755
939,180000,181453.0124249119,406273.12990948604
940,210000,216551.45861004412,407645.5750189652
941,525000,302724.5834496688,607604.7120485589
942,165000,139799.97491231188,209794.82736809793
943,160000,135515.34910814516,214501.7376048452
944,250000,179925.41472597,360422.93184215284
945,290000,192754.2046130859,423830.1278270073
946,179950,172996.19761005166,312555.6469796756
947,399950,247569.77522657515,483175.04936540546
948,110000,114149.58711084386,220581.3656951162
949,139950,114149.58711084386,220581.3656951162
950,150000,179313.91904247127,273967.08443393186
951,100000,139399.25035743613,339201.236087888
952,350000,220732.18967573275,416448.92212515423
953,299950,207192.39970197712,632158.7539968353
954,147500,126305.56686411964,194373.09313941156
955,129950,71400.9136909169,218658.62586854593
956,140000,103559.74489179418,201116.0877373575
957,310000,210690.11787568592,319446.125724133
958,200000,183351.61657223772,297396.1523713551
959,269950,218663.11392371962,406968.7496168823
960,350000,193004.28829732304,327523.9625768941
961,185000,147044.47148906538,207239.77384224554
962,340000,253687.61340550057,379008.01891498535
963,175000,132145.89244900638,220783.53006776303
964,170000,170155.99283445324,262722.918896536
965,120000,86628.97293626984,175825.9196460503
966,160000,145045.13440498593,195995.60830484962
967,450000,231421.8956809775,557955.1992433838
968,179950,175779.98306731903,375292.92866401945
969,335000,219031.0421807508,371682.53845278965
970,112000,104142.06403774624,225904.0095002709
971,575000,294590.87701382296,567760.1517290708
972,270000,187621.90386736707,296565.5065101342
973,225000,158352.32172847237,272115.01505284884
974,345000,278262.12937724957,544552.6415438814
975,175000,158990.76151334814,272961.7100020329
976,85000,84572.73738899881,244539.65718127947
977,275000,219435.2273228889,396279.80915535544
978,525000,216545.0417193892,516166.50554293883
979,350000,177529.78278547275,340560.60879782285
980,139950,114149.58711084386,220581.3656951162
981,149950,136598.07801487914,222113.3323905332
982,160000,214686.56177679845,334393.69033291936
983,139950,105595.65632723381,222234.57829202074
984,239950,152496.0602010815,267481.0219792065
985,225000,206855.8715853904,330139.832939734
986,575000,350186.5239942215,755383.866015336
987,450000,304116.55005613616,597708.3077489597
988,275000,216545.0417193892,403928.44074915815
989,70000,130090.28579252379,210869.16685313729
990,325000,275306.9277852589,474290.4004327755
991,389950,304806.645982064,514088.3220853163
992,105500,132145.89244900638,243291.5741488808
993,225000,150252.12552161881,263588.73162753833
994,190000,136722.72146575607,220031.69393768997
995,179950,136603.865157393,220887.91004658878
996,235000,189696.6443385617,295703.37981499755
997,210000,229546.52979506308,374045.83408653596
998,350000,279739.0824324012,531975.4728483587
999,210000,178670.83505350293,290622.95285986585
1000,265000,232644.35660328693,503110.7156924334
1001,339995,324710.5647149976,610798.9749710924
1002,435000,359680.05778329744,998556.2768710874
1003,90000,115166.54935818183,219657.39055846105
1004,285000,197895.89170524944,321826.3554762022
1005,200000,161506.55730021995,257694.3319944493
1006,85000,88497.85623992892,184047.03206641306
1007,299950,282715.0568117366,659433.1234609759
1008,399950,288220.3471419079,496512.2143445659
1009,269950,232562.94794900768,405937.99530395283
1010,222000,156736.74115419656,276455.41233037226
1011,200000,197519.89628927308,344379.8561680688
1012,182000,132145.89244900638,207239.77384224554
1013,200000,197519.89628927308,347834.56269005605
1014,41300,58515.01662117709,171686.92032754843
1015,315000,279883.92846367374,560438.5210661638
1016,284050,232132.1454703361,359584.96847056376
1017,270000,291427.00016624347,589674.8241845203
1018,256950,130547.60811376454,208095.98995114435
1019,250000,223017.99307780724,393031.9549773375
1020,375000,290367.1561014818,694640.8335509297
1021,530000,297701.4420568343,765163.1946992176
1022,189950,160958.59408600564,265211.2467929763
1023,249995,105175.4781054941,201116.0877373575
1024,215000,206466.04314371798,299961.501147393
1025,925000,311575.9844954466,776756.2497694377
1026,389500,279858.36732226494,429127.83290597005
1027,387000,328556.1525540604,747557.608959149
1028,220000,229673.01028215242,366026.130774337
1029,325000,273344.29885577044,511572.1806254195
1030,112500,118298.86018790666,234096.54865581906
1031,139950,165797.83471582306,273967.08443393186
1032,190000,141137.4503328141,227406.97746646582
1033,175000,167770.51433225384,311726.4271996212
1034,225000,166040.3004417123,248500.5358573248
1035,275000,235939.8741409322,375574.7780019874
1036,200000,91755.00092028601,201689.26007583019
1037,250000,191816.7109688589,335808.16597101453
1038,395000,257453.72351469565,407536.2934873223
1039,206000,179535.06337008078,305095.4759713104
1040,60000,68821.92518678411,162959.2389432163
1041,175950,138957.8126952545,232491.17727177197
1042,115000,79129.93902683044,185700.24466331766
1043,225000,174624.96551956265,273967.08443393186
1044,169950,131974.6521238632,281575.89176288014
1045,110000,105595.65632723381,222234.57829202074
1046,300000,279739.0824324012,539547.6889052127
1047,252500,80536.08454775809,275220.1186628541
1048,285000,207291.32203008534,314476.77774984075
1049,174950,129102.63516259986,222113.3323905332
1050,85000,102924.8991228517,200431.79494084293
1051,285000,142488.8917668368,263571.45059967984
1052,142500,143422.55291650363,230334.44481089598
1053,155000,103559.74489179418,212360.25327475343
1054,145000,103559.74489179418,201116.0877373575
1055,325000,323371.7893722215,570915.6234873753
1056,150000,104845.66940543045,222941.6950807112
1057,100000,115869.11613301365,225152.17337019785
1058,348950,279883.92846367374,560438.5210661638
1059,400000,287691.4734581381,547430.7181561254
1060,155000,121799.00393325872,221330.844193608
1061,345000,268164.22869510885,494611.34177459707
1062,190000,149970.86619378522,248848.62750984085
1063,325000,179925.41472597,360422.93184215284
1064,299950,171947.9608827895,353261.39028594
1065,375000,248242.0377860834,545840.4662774297
1066,120000,71575.63088690619,242157.63429145145
1067,170000,150942.31895538035,272961.7100020329
1068,340000,246305.62383570801,501354.8808070668
1069,220000,210925.44803825679,304229.66324030806
1070,230000,188395.25187591778,309238.0993031808
1071,165000,136603.865157393,220887.91004658878
1072,295000,326751.2783737148,735271.4340526684
1073,219950,183317.94763336092,350973.06328008545
1074,125000,171849.05394925628,277054.34283345216
1075,222500,213180.0599452466,403928.44074915815
1076,252500,80536.08454775809,275220.1186628541
1077,89950,49513.224520442636,178609.93396499855
1078,150000,132145.89244900638,207684.08133578973
1079,70000,78784.57254111067,230334.44481089598
1080,256950,131691.6584294238,250761.81655262012
1081,165000,177621.4548086404,269626.6871564083
1082,79950,80565.3331668313,189369.67587156777
1083,280000,168352.77078719903,299053.8344065747
1084,339995,324710.5647149976,610798.9749710924
1085,210000,126325.1538068544,230334.44481089598
1086,350000,105039.17291867304,239743.9529559133
1087,325000,287691.4734581381,483564.3710391581
1088,359950,267470.2417736188,529175.5631316222
1089,275000,214377.28600712924,339899.50037757435
1090,140000,128471.81313944605,209246.65168769922
1091,335000,184458.9999013911,321839.34964316
1092,325000,287691.4734581381,486135.3302538326
1093,200000,160958.59408600564,265211.2467929763
1094,175000,136146.73771291442,242760.64354985187
1095,175000,154367.11231081712,272115.01505284884
1096,185000,155121.0079404966,276455.41233037226
1097,225000,116402.18603630098,290490.44980100926
1098,225000,165128.46534583348,259744.7013947206
1099,229950,171852.1472943923,288538.65680667537
1100,397500,185774.77158100874,321904.62219381996
1101,475000,282900.10222591396,477306.71124544856
1102,140000,103559.74489179418,201116.0877373575
1103,420000,277857.43907630973,483564.3710391581
1104,650000,294843.46252571495,572865.8970391584
1105,500000,308308.25390912005,700174.1601052099
1106,375000,226888.3105055564,456104.96582174755
1107,275000,279739.0824324012,539547.6889052127
1108,180000,146481.2121296997,210804.97327834656
1109,164950,103559.74489179418,201116.0877373575
1110,160000,176531.0775877657,298191.70771143795
1111,199995,171635.42086133215,273967.08443393186
1112,385000,216421.79168831764,339757.62323658215
1113,160000,129652.83889217782,210869.16685313729
1114,230000,194430.9822138295,301084.8933458682
1115,270000,207935.90338002628,347000.2862934839
1116,425000,259917.05687420163,681245.4535637817
1117,325000,136003.00154242976,301469.82821987
1118,385000,214868.4629400701,421044.07235534384
1119,130000,139376.68338256335,222113.3323905332
1120,225000,196641.31203278236,302231.5654046446
1121,350000,214688.2482718747,376625.43829024455
1122,180000,136722.72146575607,220031.69393768997
1123,680000,354122.8023458813,970608.2408617638
1124,235000,205273.95728462294,340338.03056535893
1125,325000,220374.50356846378,417850.31079958135
1126,165000,160928.95229694527,261100.40373109802
1127,265000,224496.17420250725,352726.9620658546
1128,395000,261084.29574281533,413526.41085323575
1129,300000,325946.50413699314,661065.7955303461
1130,60000,219460.51289608126,371852.1341754055
1131,229500,261348.80527566426,483564.3710391581
1132,375000,243060.61814294575,420170.5742796028
1133,270000,192167.53176630137,367256.9793252768
1134,329950,279883.92846367374,552125.043602632
1135,180000,132145.89244900638,222602.9417200448
1136,495000,222001.89731494855,388116.2186625209
1137,330000,198199.19208368828,348791.52187961043
1138,165000,175282.2733047779,339428.0967912157
1139,145000,135751.99751526891,206919.92805311384
1140,179950,163948.1387442362,265211.2467929763
1141,240000,174137.24987808184,295193.7605349476
1142,375000,235501.5191600303,390768.9524006295
1143,400000,279739.0824324012,539547.6889052127
1144,389950,368651.370270582,717026.1633598825
1145,375000,288934.5179113351,522521.43762422726
1146,120000,88511.08674986505,213212.9100488981
1147,177500,133225.03136229492,194373.09313941156
1148,389950,272043.1451409412,453083.409292905
1149,160000,103559.74489179418,201116.0877373575
1150,595000,302435.0872319353,557642.7358734172
1151,150000,151071.96973891847,219395.45027844774
1152,206995,177899.83735699332,266450.939453007
1153,400000,327725.59241743834,686663.3449458998
1154,160000,105039.17291867304,212360.25327475343
1155,317500,265552.54139701504,507723.1076591732
1156,120000,80536.08454775809,164581.75410865436
1157,350000,201288.42461264035,359717.69116723817
1158,190000,151470.86619378522,244594.77011665548
1159,500000,298791.17885261815,706562.7470149348
1160,200000,120477.24958274268,304342.2053754615
1161,135000,114149.58711084386,218124.493205876
1162,125000,103559.74489179418,201116.0877373575
1163,295000,308818.3420284938,611970.8080526682
1164,250000,206855.8715853904,334393.69033291936
1165,275000,148069.66549636162,264213.2590558495
1166,285000,217456.26941601426,339595.6964784062
1167,185000,133171.08645630267,241793.36381655495
1168,160000,103559.74489179418,201116.0877373575
1169,125000,159334.04314701734,257873.5142318194
1170,269000,239743.9203467754,385811.6445715795
1171,400000,296005.2884181728,526195.3236194227
1172,79950,66208.61406302093,251639.08678700755
1173,375000,266079.380982439,529635.9344798182
1174,160000,126189.44999513435,208095.98995114435
1175,165000,132027.03614064332,217970.31496841172
1176,317500,274200.8287030721,523074.38999240205
1177,300000,197385.84157699047,299443.5934559854
1178,227950,210925.44803825679,304229.66324030806
1179,170000,178217.6357944129,257026.81928263514
1180,62500,192667.1046776241,318335.50856949796
1181,115000,127924.03951719738,207239.77384224554
1182,365000,292863.0968723307,507270.86135123705
1183,220000,186915.82384903892,271249.2023218464
1184,195000,191597.6767291023,288009.18236543343
1185,115000,105039.17291867304,201116.0877373575
1186,495000,352669.2100563937,857289.7527535228
1187,200000,201352.83601844622,305950.49432453036
1188,254995,237001.5191600303,375916.628372914
1189,395000,220374.50356846378,417850.31079958135
1190,260000,279883.92846367374,560438.5210661638
1191,62500,176385.7324698134,276400.5698206547
1192,149995,95986.02108781709,184319.57859323328
1193,79950,52874.67631810654,222113.3323905332
1194,222000,155121.0079404966,273000.7058083849
1195,230000,188395.25187591778,309238.0993031808
1196,385000,211186.87040027467,359977.7229790201
1197,269000,248171.09917067018,401671.303028526
1198,260000,211186.87040027467,359977.7229790201
1199,260000,215681.8889619963,428087.1773691734
1200,83000,77469.80346104655,162959.2389432163
1201,139500,103633.02739774539,222234.57829202074
1202,330000,227464.28661083523,382572.11751184636
1203,285000,182943.29453724305,428860.353911345
1204,245000,207737.21048712765,347236.67686292704
1205,169950,160958.59408600564,276455.41233037226
1206,410000,300273.06080664304,590730.9646681382
1207,209000,177372.1789526143,304719.8933010851
1208,179950,201352.83601844622,305950.49432453036
1209,169950,192754.2046130859,387778.32752037223
1210,149950,85886.3440986015,243849.62777159884
1211,240000,177372.1789526143,304719.8933010851
1212,385000,211186.87040027467,359977.7229790201
1213,340000,266954.54572725,510089.6572298544
1214,320000,205865.47542995476,391034.6630522546
1215,230000,218169.78263855737,381796.2972955925
1216,275000,148069.66549636162,265162.2898053819
1217,850000,333371.09685093566,840636.2780284808
1218,160000,124886.43325521902,234096.54865581906
1219,270000,178626.75862508133,324314.6833726426
1220,179000,196641.31203278236,302231.5654046446
1221,350000,264184.08331187913,503152.29998409154
1222,179000,167413.567929523,262722.918896536
1223,325000,275306.9277852589,474290.4004327755
1224,400000,241616.16949929856,421867.95805817633
1225,325000,257657.69571172277,464141.60184202704
1226,385000,212884.7016935745,385289.9996239318
1227,260000,205398.7055523865,317177.4973309246
1228,325000,195034.78523854673,419286.5218063034
1229,140000,127333.50031079372,222975.48941676843
1230,220000,205273.95728462294,295703.37981499755
1231,475000,279411.05689228576,491573.7571427923
1232,270000,225735.3684649088,417729.89931330574
1233,295000,122026.69544480383,255215.0392104824
1234,325000,161085.10565691517,350436.78287547536
1235,370000,215901.84647626348,479026.5818924471
1236,240000,284417.51363909483,552125.043602632
1237,256950,194808.8633333368,305950.49432453036
1238,375000,216101.8075441745,431300.3702307467
1239,240000,106492.7652081606,201116.0877373575
1240,160000,195930.9822138295,312187.7742790305
1241,250000,187385.394606111,315307.2763850795
1242,240000,141137.4503328141,217830.61831434863
1243,215000,152920.4621291188,252688.98370569342
1244,210000,169009.27880384563,323816.3164892107
1245,175000,142281.50064847345,262910.21430412494
1246,410000,288018.68707130913,507270.86135123705
1247,260000,241947.71788802542,366939.31965591037
1248,295000,292519.7106917106,881727.4820678203
1249,230995,231059.3021957531,417036.46442670707
1250,210000,188395.25187591778,309877.0675404023
1251,240000,171635.42086133215,262722.918896536
1252,377000,294590.87701382296,576073.6291926025
1253,190000,142350.82052059524,260128.10590493897
1254,450000,332931.39953082724,830303.1711546996
1255,120000,105519.80102114432,200431.79494084293
1256,98000,81462.4420477581,175825.9196460503
1257,149950,142603.66485224312,207709.7729618013
1258,110000,68821.92518678411,208792.26298949236
1259,385000,212884.7016935745,374045.83408653596
1260,180000,215679.8266786906,393773.60066274565
1261,199950,167413.567929523,273967.08443393186
1262,63884,62833.114063020876,288398.0038823328
1263,229950,206456.47535314743,304229.66324030806
1264,131998,283847.0528340948,541526.5769681017
1265,375000,240485.39714222,455028.4757021541
1266,192500,174137.24987808184,295193.7605349476
1267,375000,254602.17373145383,463006.80558341707
1268,900000,297320.1300022634,720775.2840667662
1269,107500,177634.641049754,341921.5657833691
1270,399950,196653.35475629556,371125.10971213394
1271,680000,354122.8023458813,877376.2349591492
1272,290000,243902.08816580198,370481.73548967496
1273,130000,100100.4062181765,200431.79494084293
1274,365000,257203.8744817103,479049.87725585443
1275,228000,144093.33132537926,223712.31382667023
1276,121950,103559.74489179418,201116.0877373575
1277,895000,365670.267559224,1002639.8803594282
1278,69950,64605.87843173347,234368.1752760428
1279,205000,71238.75528905212,188617.8397414947
1280,345000,269059.56145759794,507270.86135123705
1281,59950,58005.91765655349,209246.65168769922
1282,275000,274939.2450598488,572358.1354472201
1283,180000,190434.5383127169,295237.6453055809
1284,127500,105039.17291867304,232098.0777593324
1285,110000,105175.4781054941,212360.25327475343
1286,335000,323192.00724201713,756179.1661739434
1287,154950,127805.18320883423,208095.98995114435
1288,180000,143536.08032094053,238033.724286837
1289,153000,105175.4781054941,201116.0877373575
1290,285000,217581.2355710533,391407.72053126397
1291,365000,239434.2156925642,405913.7783218842
1292,229950,173267.47466652372,276400.5698206547
1293,175000,139799.97491231188,194373.09313941156
1294,150000,135751.99751526891,206919.92805311384
1295,72000,126325.1538068544,234879.14807732866
1296,285000,232562.94794900768,405937.99530395283
1297,975000,267057.89778819,772396.3660748557
1298,260000,215681.8889619963,428087.1773691734
1299,240000,169350.31827764263,248500.5358573248
1300,200000,174624.96551956265,270512.37791194464
1301,160000,96994.6843595533,298662.84374773235
1302,345000,251649.74059567784,356867.0863584783
1303,149950,86048.74723457916,164581.75410865436
1304,325000,327335.77860555804,708653.3136010669
1305,559950,271689.1664117573,507270.86135123705
1306,145000,103559.74489179418,201116.0877373575
1307,235000,210925.44803825679,304229.66324030806
1308,550000,362017.5714360574,828239.0223292328
1309,270000,208277.83181955252,326357.42152704194
1310,207500,201901.66967748152,418040.9063267483
1311,177500,133225.03136229492,225012.99596754133
1312,269950,233652.36594127578,435124.98223887046
1313,72000,126325.1538068544,234879.14807732866
1314,387000,302662.95776664856,597708.3077489597
1315,377500,234076.5363925554,447642.22581648896
1316,210000,182943.47266067337,271483.5280158412
1317,125000,84921.62226403474,188665.8490984027
1318,130000,157623.55617276824,284570.3225468118
1319,175000,138957.8126952545,233198.29406046236
1320,212995,178010.5056146445,287593.2410769078
1321,185000,179838.72154652694,324809.3529355575
